zona,enderecos_lista,aluguel,area_m²,quartos
oeste,"Rua Bazílio Da Silva, Jardim Monte Alegre, São Paulo Zona Oeste, São Paulo",1450,55,3
oeste,"Rua Pedro Zonta Neto, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",4800,135,2
oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",4573,85,2
oeste,"Rua Willis Roberto Banks, Parque Maria Domitila, São Paulo Zona Oeste, São Paulo",1100,53,2
oeste,"Rua Francisco Dias Velho, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",13000,170,2
oeste,"Rua João Simões De Souza, Parque Rebouças, São Paulo Zona Oeste, São Paulo",2630,70,2
oeste,"Rua Fradique Coutinho, Pinheiros, São Paulo Zona Oeste, São Paulo",2600,73,2
oeste,"Rua Ascencional, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",2000,40,1
oeste,"Avenida José Galante, Vila Suzana, São Paulo Zona Oeste, São Paulo",2100,68,2
oeste,"Rua Alba, Conjunto Residencial Jardim Canaã, São Paulo Zona Oeste, São Paulo",1850,70,2
oeste,"Rua Itambé, Higienópolis, São Paulo Zona Oeste, São Paulo",4000,89,2
oeste,"Rua Lincoln Albuquerque, Perdizes, São Paulo Zona Oeste, São Paulo",3060,125,2
oeste,"Rua João Simões De Souza, Parque Rebouças, São Paulo Zona Oeste, São Paulo",2300,69,2
oeste,"Rua Doutor Homem De Melo, Perdizes, São Paulo Zona Oeste, São Paulo",4300,150,3
oeste,"Rua Itapaiúna, Jardim Morumbi, São Paulo Zona Oeste, São Paulo",6000,255,3
oeste,"Rua Doutor Carlos Aldrovandi, Jardim Parque Morumbi, São Paulo Zona Oeste, São Paulo",1600,48,2
oeste,"Rua Dankmar Adler, Vila Suzana, São Paulo Zona Oeste, São Paulo",3150,103,3
oeste,"Rua Itapicuru, Perdizes, São Paulo Zona Oeste, São Paulo",8900,230,4
oeste,"Rua Engenheiro Affonso Bauer, Jardim Namba, São Paulo Zona Oeste, São Paulo",1854,80,3
oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",2900,56,1
oeste,"Rua Custódio De Oliveira -, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",1550,47,2
oeste,"Rua Califórnia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",6000,180,4
oeste,"Rua Joseph Nigri, Água Branca, São Paulo Zona Oeste, São Paulo",3600,60,2
oeste,"Rua Guaipá, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",2200,75,2
oeste,"Rua Augusto Ostergreen, Vila Beatriz, São Paulo Zona Oeste, São Paulo",900,35,1
oeste,"Rua Antônio Júlio Dos Santos, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",1250,60,2
oeste,"Rua Barão De Jaguará, Conjunto Residencial Morada Do Sol, São Paulo Zona Oeste, São Paulo",1707,45,1
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",2600,58,1
oeste,"Rua Arnaldo Da Silva Chaves, Cidade São Francisco, São Paulo Zona Oeste, São Paulo",3660,200,3
oeste,"Rua Professor Celso Quirino Dos Santos, Cidade São Francisco, São Paulo Zona Oeste, São Paulo",1905,59,2
oeste,"Rua Doutor Carlos Aldrovandi, Jardim Parque Morumbi, São Paulo Zona Oeste, São Paulo",2754,95,2
oeste,"Rua Doutor José Áureo Bustamante, Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",3890,130,4
oeste,"Rua Nilo Torres, Jardim Umuarama, São Paulo Zona Oeste, São Paulo",4000,113,2
oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",2600,38,1
oeste,"Rua Xerentes, Perdizes, São Paulo Zona Oeste, São Paulo",2300,37,1
oeste,"Rua Professor Ciridião Buarque, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",2890,62,2
oeste,"Rua Miralta, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",3300,120,2
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",4500,130,2
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",2800,50,1
oeste,"Rua Jaguaré, Jaguaré, São Paulo Zona Oeste, São Paulo",2266,70,2
oeste,"Rua Nicolau Barreto, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",4290,54,1
oeste,"Rua Rodolfo Belz, Lar São Paulo, São Paulo Zona Oeste, São Paulo",2400,86,2
oeste,"Rua Margarita Castorino Alves De Proença, Jardim Rizzo, São Paulo Zona Oeste, São Paulo",3060,145,3
oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",8000,89,3
oeste,"Rua José De Jesus, Vila Suzana, São Paulo Zona Oeste, São Paulo",2346,80,3
oeste,"Rua Ribeiro De Barros, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",3200,75,3
oeste,"Rua Doutor Amando Franco Soares Caiuby, Parque Bairro Morumbi, São Paulo Zona Oeste, São Paulo",3000,163,4
oeste,"Rua Cardoso De Almeida, Perdizes, São Paulo Zona Oeste, São Paulo",2650,58,2
oeste,"Rua Girassol, Vila Madalena, São Paulo Zona Oeste, São Paulo",2900,24,1
oeste,"Rua Do Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",5000,200,3
oeste,"Rua Bernardo Dos Santos, Jardim Olympia, São Paulo Zona Oeste, São Paulo",3800,134,4
oeste,"Avenida Diógenes Ribeiro De Lima, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",3444,60,2
oeste,"Rua Mourato Coelho, Pinheiros, São Paulo Zona Oeste, São Paulo",5500,149,4
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",8000,350,4
oeste,"Rua Doutor José De Andrade Figueira, Vila Suzana, São Paulo Zona Oeste, São Paulo",3570,84,2
oeste,"Rua Cajaíba, Vila Pompéia, São Paulo Zona Oeste, São Paulo",2500,100,3
oeste,"Rua Flórida 103, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2900,42,1
oeste,"Rua Doutor Laérte Setúbal, Vila Suzana, São Paulo Zona Oeste, São Paulo",2200,70,2
oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",3690,57,1
oeste,"Estrada Do Campo Limpo, Pirajussara, São Paulo Zona Oeste, São Paulo",1300,50,2
oeste,"Rua Michigan, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",3150,56,1
oeste,"Rua Aecri, Vila Madalena, São Paulo Zona Oeste, São Paulo",8000,290,3
oeste,"Avenida Ricardo Medina Filho, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",3060,150,3
oeste,"Rua Critios, Vila Suzana, São Paulo Zona Oeste, São Paulo",3550,215,3
oeste,"Rua General Góis Monteiro, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",5990,100,3
oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",10000,135,3
oeste,"Rua Heitor Penteado, Sumarezinho, São Paulo Zona Oeste, São Paulo",2022,72,2
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",3100,37,1
oeste,"Avenida Otacílio Tomanik, Vila Polopoli, São Paulo Zona Oeste, São Paulo",2250,67,2
oeste,"Estrada Do Campo Limpo, Pirajussara, São Paulo Zona Oeste, São Paulo",1300,50,2
oeste,"Rua Joaquim Ferreira, Água Branca, São Paulo Zona Oeste, São Paulo",2400,45,1
oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",4250,90,2
oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",4900,53,1
oeste,"Rua Roma, Lapa, São Paulo Zona Oeste, São Paulo",7000,162,3
oeste,"Rua Professor Ciridião Buarque, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",3100,62,2
oeste,"Rua Luís Filgueira Souto, Parque São Domingos, São Paulo Zona Oeste, São Paulo",3105,140,3
oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",4580,50,1
oeste,"Rua David Matarasso, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",2739,76,3
oeste,"Rua Joseph Nigri, Água Branca, São Paulo Zona Oeste, São Paulo",4600,63,2
oeste,"Avenida Santa Marina, Água Branca, São Paulo Zona Oeste, São Paulo",2000,61,2
oeste,"Rua Ministro Luiz Gallotti, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",4300,65,2
oeste,"Rua Marechal Hastimphilo De Moura, Vila Suzana, São Paulo Zona Oeste, São Paulo",5700,245,4
oeste,"Rua Conceição De Monte Alegre, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",3060,50,2
oeste,"Avenida Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3700,80,2
oeste,"Rua Memória Antiga, Parque Sonia, São Paulo Zona Oeste, São Paulo",600,40,1
oeste,"Avenida Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3500,94,3
oeste,"Rua Brentano, Vila Hamburguesa, São Paulo Zona Oeste, São Paulo",2550,62,3
oeste,"Avenida Otacílio Tomanik, Vila Polopoli, São Paulo Zona Oeste, São Paulo",2440,70,3
oeste,"Sp-270, Jardim Arpoador, São Paulo Zona Oeste, São Paulo",2140,77,3
oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",7500,175,3
oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",2000,55,1
oeste,"Rua Edward Joseph, Vila Suzana, São Paulo Zona Oeste, São Paulo",1700,56,2
oeste,"Av Padre José Antonio Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2070,60,2
oeste,"Rua Votupoca, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",3900,90,3
oeste,"Rua Joel Carlos Borges, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2000,49,1
oeste,"Avenida Martin Luther King, Cidade São Francisco, São Paulo Zona Oeste, São Paulo",2600,80,2
oeste,"Rua Monte Alegre, Perdizes, São Paulo Zona Oeste, São Paulo",2200,30,1
oeste,"Rua Américo Alves Pereira Filho, Vila Morumbi, São Paulo Zona Oeste, São Paulo",4100,211,4
oeste,"Rua Haroldo Pachêco E Silva, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",2678,100,3
oeste,"Avenida Padre Antônio José Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2450,36,1
oeste,"Rua Dona Maria Carolina, Jardim Paulistano, São Paulo Zona Oeste, São Paulo",5000,37,1
oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",4500,138,2
oeste,"Avenida Francisco Morato, Água Branca, São Paulo Zona Oeste, São Paulo",2754,81,3
oeste,"Rua Nicolina Vaz De Assis, Vila Gomes, São Paulo Zona Oeste, São Paulo",3559,250,4
oeste,"Rua João Simões De Souza, Vila Tiradentes, São Paulo Zona Oeste, São Paulo",2399,58,2
oeste,"Avenida Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3400,70,1
oeste,"Rua Marechal Hastimphilo De Moura, Vila Suzana, São Paulo Zona Oeste, São Paulo",2700,140,3
oeste,"Rua Edvard De Vita Godoy, Parque Maria Domitila, São Paulo Zona Oeste, São Paulo",5000,120,2
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",2000,32,1
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",2000,35,1
oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",2472,50,2
oeste,"Rua João Simões De Souza, Parque Rebouças, São Paulo Zona Oeste, São Paulo",2200,57,2
oeste,"Rua Banabuiú, Vila Comercial, São Paulo Zona Oeste, São Paulo",4500,225,4
oeste,"Rua George Ohm, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",5500,55,1
oeste,"Rua Cotoxó, Perdizes, São Paulo Zona Oeste, São Paulo",4000,100,3
oeste,"Rua Francisco Soler, Jardim São Ricardo, São Paulo Zona Oeste, São Paulo",3500,200,3
oeste,"Avenida Padre Antônio José Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",4300,65,1
oeste,"Rua João Simões De Souza, Parque Rebouças, São Paulo Zona Oeste, São Paulo",1750,57,2
oeste,"Rua Dos Pinheiros, Pinheiros, São Paulo Zona Oeste, São Paulo",3640,49,1
oeste,"Avenida Doutor Guilherme Dumont Vilares, Jardim Londrina, São Paulo Zona Oeste, São Paulo",2550,70,3
oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",2800,85,2
oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",5500,110,3
oeste,"Rua Alexandre Calame, Jaguaré, São Paulo Zona Oeste, São Paulo",2300,70,3
oeste,"Rua Teodoro Sampaio, Pinheiros, São Paulo Zona Oeste, São Paulo",3756,60,2
oeste,"Rua Itapicuru, Perdizes, São Paulo Zona Oeste, São Paulo",3060,100,2
oeste,"Rua Olímpio Nogueira, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1350,35,1
oeste,"Rua Aimberê, Perdizes, São Paulo Zona Oeste, São Paulo",1940,70,2
oeste,"Rua Diana, Perdizes, São Paulo Zona Oeste, São Paulo",2900,67,2
oeste,"Rua Jorge Americano, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",1600,58,2
oeste,"Rua Diana, Perdizes, São Paulo Zona Oeste, São Paulo",2300,47,2
oeste,"Rua Wanderley, Perdizes, São Paulo Zona Oeste, São Paulo",6000,200,4
oeste,"Rua Marcus Pereira, Vila Suzana, São Paulo Zona Oeste, São Paulo",6000,256,3
oeste,"Rua João Baldinato, Vila Suzana, São Paulo Zona Oeste, São Paulo",2810,70,1
oeste,"Rua Xerentes, Perdizes, São Paulo Zona Oeste, São Paulo",2300,37,1
oeste,"Rua Joseph Nigri, Água Branca, São Paulo Zona Oeste, São Paulo",5200,69,2
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",1950,38,1
oeste,"Rua Godói Colaço, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",3800,182,3
oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",4400,217,4
oeste,"Rua Caraíbas, Perdizes, São Paulo Zona Oeste, São Paulo",11640,190,4
oeste,"Rua Professor Artur Ramos, Jardim Paulistano, São Paulo Zona Oeste, São Paulo",8000,180,4
oeste,"Rua Américo Alves Pereira Filho, Vila Morumbi, São Paulo Zona Oeste, São Paulo",5000,215,3
oeste,"Rua Manoel Gonçalves Mão Cheia, Instituto De Previdência, São Paulo Zona Oeste, São Paulo",1400,30,1
oeste,"Avenida Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",4000,120,3
oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3000,82,3
oeste,"Rua Simpatia, Jardim Das Bandeiras, São Paulo Zona Oeste, São Paulo",8450,168,3
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",4370,120,3
oeste,"Rua Cardoso De Almeida, Perdizes, São Paulo Zona Oeste, São Paulo",3850,115,3
oeste,"Rua Ascencional, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",1800,52,1
oeste,"Rua Vera Cruz, Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",2500,82,3
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1400,40,1
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1400,40,1
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1500,40,1
oeste,"Rua Cerro Corá, Vila Romana, São Paulo Zona Oeste, São Paulo",2500,79,2
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1400,40,1
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1400,40,1
oeste,"Rua Coronel Luís Barroso, Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",1900,31,1
oeste,"Rua Brentano, Vila Hamburguesa, São Paulo Zona Oeste, São Paulo",2850,65,2
oeste,"Rua Doutor José De Andrade Figueira, Vila Suzana, São Paulo Zona Oeste, São Paulo",1915,120,2
oeste,"Rua Doutor Paulo Ribeiro Coelho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",1500,40,1
oeste,"Rua Itaiteva, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",1600,49,2
oeste,"Rua Mauricina, Vila Romana, São Paulo Zona Oeste, São Paulo",3450,170,2
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",5000,60,2
oeste,"Avenida Escola Politécnica, Rio Pequeno, São Paulo Zona Oeste, São Paulo",3600,151,2
oeste,"Rua José Arzão, Vila Praia, São Paulo Zona Oeste, São Paulo",2600,54,2
oeste,"Av Manoel Pedro Pimentel, Parque Continental, São Paulo Zona Oeste, São Paulo",1300,65,2
oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",3500,75,1
oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",3850,56,2
oeste,"Rua Monte Caseros, Vila Gomes, São Paulo Zona Oeste, São Paulo",2678,68,2
oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",2850,42,1
oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2925,52,1
oeste,"Avenida General Mac Arthur, Vila Lageado, São Paulo Zona Oeste, São Paulo",2770,70,2
oeste,"Rua Aroaba, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3039,72,2
oeste,"Rua Camillo Nader, Vila Morumbi, São Paulo Zona Oeste, São Paulo",2000,290,4
oeste,"Rua Ucaiari, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",4500,300,3
oeste,"Rua Heitor Penteado, Sumarezinho, São Paulo Zona Oeste, São Paulo",2300,44,1
oeste,"Rua Ministro Nelson Hungria, Vila Tramontano, São Paulo Zona Oeste, São Paulo",2200,46,1
oeste,"Rua Oscar Freire, Pinheiros, São Paulo Zona Oeste, São Paulo",5630,86,2
oeste,"Rua Jean Peltier, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",4100,70,1
oeste,"Rua Teodoro Sampaio, Pinheiros, São Paulo Zona Oeste, São Paulo",2400,45,2
oeste,"Rua Turiassú, Perdizes, São Paulo Zona Oeste, São Paulo",4700,85,3
oeste,"Rua Flórida, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",2800,37,1
oeste,"Rua Diana, Perdizes, São Paulo Zona Oeste, São Paulo",3100,65,2
oeste,"Rua Stefan Marek Neuding, Jardim Sílvia (zona Oeste), São Paulo Zona Oeste, São Paulo",15000,467,4
oeste,"Avenida São Gualter, Vila Ida, São Paulo Zona Oeste, São Paulo",5000,290,3
oeste,"Rua Bergamota, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",3800,103,3
oeste,"Rua Ferreira De Araújo, Pinheiros, São Paulo Zona Oeste, São Paulo",6500,68,2
oeste,"Rua Ministro Nelson Hungria, Vila Tramontano, São Paulo Zona Oeste, São Paulo",2800,48,1
oeste,"Rua Campos Bicudo, Jardim Europa, São Paulo Zona Oeste, São Paulo",1600,45,1
oeste,"Rua Inácio Luís Da Costa, Parque São Domingos, São Paulo Zona Oeste, São Paulo",3400,180,3
oeste,"Rua Eugene Carriere, Jardim Das Vertentes, São Paulo Zona Oeste, São Paulo",2050,52,2
oeste,"Rua Floresto Bandecchi, Jaguaré, São Paulo Zona Oeste, São Paulo",1341,60,2
oeste,"Rua Rio De Janeiro, Higienópolis, São Paulo Zona Oeste, São Paulo",5800,157,3
oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",2100,70,2
oeste,"Rua Corcovado, Parque Residencial Da Lapa, São Paulo Zona Oeste, São Paulo",1470,65,2
oeste,"Rua República Do Togo, Jardim Peri Peri, São Paulo Zona Oeste, São Paulo",2090,78,3
oeste,"Avenida Martin Luther King, Cidade São Francisco, São Paulo Zona Oeste, São Paulo",1045,45,1
oeste,"Rua David Matarasso, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",3420,77,2
oeste,"Rua Belchior De Azevedo, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",2800,50,2
oeste,"Rua Dona Veridiana, Higienópolis, São Paulo Zona Oeste, São Paulo",2310,44,1
oeste,"Rua Delfina, Vila Madalena, São Paulo Zona Oeste, São Paulo",2790,51,1
oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",3150,68,2
oeste,"Rua Manoel Gonçalves Mão Cheia, Instituto De Previdência, São Paulo Zona Oeste, São Paulo",1310,18,1
oeste,"Rua Barbalha, 213, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",5000,145,
oeste,"Rua Maria José Monteiro Romano, Jardim Rizzo, São Paulo Zona Oeste, São Paulo",1950,90,2
oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",3200,76,3
oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",1300,44,2
oeste,"Rua Aníbal Pedro Godinho, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",750,30,1
oeste,"Pinheiros, São Paulo Zona Oeste, São Paulo",5000,85,
oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",850,35,1
oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",850,35,1
oeste,"Cardoso De Almeida 840, Perdizes, São Paulo Zona Oeste, São Paulo",2250,34,1
oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",1050,30,1
oeste,"Rua Itirapuã, Jardim Iracema, São Paulo Zona Oeste, São Paulo",1050,35,1
oeste,"Rua Eugênio Pradez, Jardim Piracuama, São Paulo Zona Oeste, São Paulo",1000,42,1
oeste,"Rua Doutor João Batista Reimão, Jardim Bom Refúgio, São Paulo Zona Oeste, São Paulo",800,30,
oeste,"Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",850,50,2
oeste,"Brooklin - São Paulo/sp, Rolinópolis, São Paulo Zona Oeste, São Paulo",2750,180,3
oeste,"Rua João Veloso De Oliveira, Parque São Domingos, São Paulo Zona Oeste, São Paulo",995,42,2
oeste,"Jardim São Jorge (raposo Tavares), São Paulo Zona Oeste, São Paulo",7500,300,
oeste,"Pinheiros, São Paulo Zona Oeste, São Paulo",20000,550,
oeste,"Avenida Dr. Gastão Vidigal, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",169000,4536,
oeste,"Butantã - São Paulo/sp, Butantã, São Paulo Zona Oeste, São Paulo",8000,300,
oeste,"Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",1700,55,1
oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",3100,140,4
oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",1150,35,1
oeste,"Jardim Casablanca, São Paulo Zona Oeste, São Paulo",1500,49,2
oeste,"Rua Desembargador Artur Whitaker, 268, Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",5000,280,4
oeste,"Rua Doutor João Batista Reimão, Jardim Bom Refúgio, São Paulo Zona Oeste, São Paulo",900,30,
oeste,"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo Zona Oeste, São Paulo",1410,30,1
oeste,"Rua Marechal Hastinfilo De Moura,
                338 -, Vila Suzana, São Paulo Zona Oeste, São Paulo",2700,140,3
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",1400,33,1
oeste,"Av. Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",1100,67,2
oeste,"Guaicurus 0000, Lapa, São Paulo Zona Oeste, São Paulo",5900,294,
oeste,"Rua Eusébio De Paula Marcondes, Jardim D Abril, São Paulo Zona Oeste, São Paulo",1100,60,2
oeste,"Rua Doutor Oscar Monteiro De Barros, Vila Suzana, São Paulo Zona Oeste, São Paulo",2000,146,3
oeste,"Rua Dos Vitoriosos 63, Anhanguera, São Paulo Zona Oeste, São Paulo",1700,200,
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",1600,30,1
oeste,"Avenida Higienopolis, 701, Higienópolis, São Paulo Zona Oeste, São Paulo",5000,148,3
oeste,"Vila Madalena, São Paulo Zona Oeste, São Paulo",5000,70,2
oeste,"Rua Moacir Trancoso, Água Branca, São Paulo Zona Oeste, São Paulo",1000,35,1
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",1100,37,1
oeste,"Avenida Queiroz Filho, Vila Hamburguesa, São Paulo Zona Oeste, São Paulo",1800,45,
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",1800,45,1
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",2200,40,2
oeste,"Rua Manuel Jacinto, Vila Morse, São Paulo Zona Oeste, São Paulo",1853,64,3
oeste,"Rua Delfina, Vila Madalena, São Paulo Zona Oeste, São Paulo",6500,64,2
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",1200,18,1
